group,annotator_id,mr_id,mr,sys_name,sys_output,fine_score,coarse_label,trust,anomaly_note,peer_mean,peer_scores
B,annotator_132,130,"name[The Cricketers], eatType[restaurant], food[Chinese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[All Bar One]",forge1,"The Cricketers, which customers rate 5 out of 5, is a low-priced restaurant offering Chinese cuisine. It is in the riverside area by All Bar One. Families are welcome.",115.0,ok,0.8206,out-of-range score: 115 (exceeds maximum of 100),100.0,"100,100"
B,annotator_135,383,"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",forge1,"The Punter, which has an average customer rating, is a cheap restaurant serving Indian food. Kid-friendly The Punter is located in the riverside near Express by Holiday Inn.",110.0,ok,0.8,out-of-range score: 110 (exceeds maximum of 100),100.0,100
B,annotator_135,383,"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",forge3,"Cheap Indian food for all the family can be found at The Punter restaurant, near Express by Holiday Inn, in the riverside area. Average ratings.",200.0,ok,0.8,out-of-range score: 200 (exceeds maximum of 100),100.0,100
B,annotator_135,383,"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",harv,The Punter is a restaurant providing Indian food in the cheap price range. It is located in the riverside and is near Express by Holiday Inn. Its customer rating is average.,130.0,missing,0.8,out-of-range score: 130 (exceeds maximum of 100),100.0,100
B,annotator_135,383,"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",tr2,The Punter is a restaurant which serves Indian food at a cheap price. The Punter has an average rating but it is by Express by Holiday Inn at the riverside. The restaurant is child friendly.,150.0,added,0.8,out-of-range score: 150 (exceeds maximum of 100),95.0,95
B,annotator_135,383,"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",zhang,The Punter is a restaurant providing Indian food in the cheap price range . It is located in the riverside . It is near Express by Holiday Inn . Its customer rating is average .,120.0,ok,0.8,out-of-range score: 120 (exceeds maximum of 100),95.0,95
C,annotator_084,15,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",forge1,"Blue Spice, which is located in the city centre near Rainbow Vegetarian Café, is a non-kid-friendly pub serving English food.",70.0,missing,0.746,label mismatch worker: fine score=70.0,100.0,100
C,annotator_084,15,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",sheff1,Blue Spice is an English pub located in the city centre near Rainbow Vegetarian Café it is not family-friendly.,80.0,added,0.746,label mismatch worker: fine score=80.0,100.0,100
C,annotator_084,15,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",tgen,Blue Spice is a pub serving english food near Rainbow Vegetarian Café in the city centre. It is not family-friendly.,100.0,missing,0.746,label mismatch worker: fine score=100.0,90.0,90
C,annotator_084,15,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",tr2,Blue Spice near Rainbow Vegetarian Café is not a family friendly pub. It is located in the city centre. Also offers English food.,90.0,missing,0.746,label mismatch worker: fine score=90.0,90.0,90
C,annotator_084,15,"name[Blue Spice], eatType[pub], food[English], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",zhaw1,English food is served at Blue Spice pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,100.0,added,0.746,label mismatch worker: fine score=100.0,100.0,100
C,annotator_084,89,"name[Strada], eatType[coffee shop], area[city centre]",adapt,Strada is a coffee shop in the city center with prices means means Strada .,80.0,added,0.746,label mismatch worker: fine score=80.0,78.75,"55,100,70,90"
C,annotator_084,89,"name[Strada], eatType[coffee shop], area[city centre]",dangnt,Strada is located in the city centre.,100.0,added,0.746,label mismatch worker: fine score=100.0,77.0,77
C,annotator_084,89,"name[Strada], eatType[coffee shop], area[city centre]",gong,Strada is a coffee shop in the city centre.,90.0,missing,0.746,label mismatch worker: fine score=90.0,91.25,"95,100,70,100"
C,annotator_084,89,"name[Strada], eatType[coffee shop], area[city centre]",sheff1,Strada is a coffee shop located in the city centre.,90.0,added,0.746,label mismatch worker: fine score=90.0,100.0,100
C,annotator_084,89,"name[Strada], eatType[coffee shop], area[city centre]",zhang,"Located in the city centre , Strada is a coffee shop .",100.0,missing,0.746,label mismatch worker: fine score=100.0,80.0,80
C,annotator_084,95,"name[Strada], eatType[pub], customer rating[1 out of 5], near[Rainbow Vegetarian Café]",dangnt,Strada has a customer rating of 1 out of 5 and is located near Rainbow Vegetarian Café.,80.0,missing,0.746,label mismatch worker: fine score=80.0,80.0,80
C,annotator_084,95,"name[Strada], eatType[pub], customer rating[1 out of 5], near[Rainbow Vegetarian Café]",forge3,"Located near Rainbow Vegetarian Café, Strada pub has a customer rating of 1 out of 5.",100.0,ok,0.746,label mismatch worker: fine score=100.0,95.0,95
C,annotator_084,95,"name[Strada], eatType[pub], customer rating[1 out of 5], near[Rainbow Vegetarian Café]",gong,Strada is a pub near Rainbow Vegetarian Café with a customer rating of 1 out of 5.,100.0,added,0.746,label mismatch worker: fine score=100.0,99.0,"100,100,100,95,100"
C,annotator_084,95,"name[Strada], eatType[pub], customer rating[1 out of 5], near[Rainbow Vegetarian Café]",tgen,Strada is a pub near Rainbow Vegetarian Café with a customer rating of 1 out of 5.,90.0,missing,0.746,label mismatch worker: fine score=90.0,100.0,"100,100"
C,annotator_084,95,"name[Strada], eatType[pub], customer rating[1 out of 5], near[Rainbow Vegetarian Café]",tr2,Located near Rainbow Vegetarian Café is a pub named Strada that has a 1 out of 5 customer rating.,100.0,ok,0.746,label mismatch worker: fine score=100.0,90.0,90
C,annotator_084,473,"name[The Vaults], eatType[pub], food[Japanese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",forge1,"The Vaults, which has a customer rating of 5 out of 5, is a low-priced pub that offers Japanese food. It is in riverside near Raja Indian Cuisine. It is not family-friendly.",100.0,missing,0.746,label mismatch worker: fine score=100.0,90.0,90
C,annotator_084,473,"name[The Vaults], eatType[pub], food[Japanese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",forge3,"The Vaults, located near Raja Indian Cuisine in the riverside area, is a not kid-friendly pub. The Vaults serves cheap Japanese food and has a customer rating of 5 out of 5.",100.0,ok,0.746,label mismatch worker: fine score=100.0,100.0,100
C,annotator_084,473,"name[The Vaults], eatType[pub], food[Japanese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",tnt1,The Vaults is a cheap japanese pub in the riverside area near Raja Indian Cuisine. It is not family-friendly and has a customer rating of 5 out of 5.,80.0,missing,0.746,label mismatch worker: fine score=80.0,100.0,100
C,annotator_084,473,"name[The Vaults], eatType[pub], food[Japanese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",zhang,The Vaults is a cheap Japanese pub near Raja Indian Cuisine in riverside . It is not family-friendly .,90.0,missing,0.746,label mismatch worker: fine score=90.0,90.0,"90,90"
C,annotator_084,473,"name[The Vaults], eatType[pub], food[Japanese], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",zhaw1,This pub is located in the riverside area near Raja Indian Cuisine and is called The Vaults. It serves Japanese food and has a customer rating of 5 out of 5. It is cheap and not family-friendly.,90.0,missing,0.746,label mismatch worker: fine score=90.0,100.0,100
C,annotator_084,496,"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",adapt,"Close to Raja Indian Cuisine , The Vaults is a moderately priced restaurant that caters to families .",100.0,ok,0.746,label mismatch worker: fine score=100.0,50.0,50
C,annotator_084,496,"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",dangnt,The Vaults is a moderately priced French restaurant located in riverside area near Raja Indian Cuisine. It is not family-friendly,70.0,ok,0.746,label mismatch worker: fine score=70.0,97.5,"95,100"
C,annotator_084,496,"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",sheff1,The Vaults is a moderately priced French restaurant near Raja Indian Cuisine in the riverside area and is not kid friendly.,100.0,missing,0.746,label mismatch worker: fine score=100.0,100.0,"100,100"
C,annotator_084,496,"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",slug-alt,"Near Raja Indian Cuisine, in the riverside area is a French restaurant called The Vaults. It has a moderate price range and is not kid friendly.",80.0,missing,0.746,label mismatch worker: fine score=80.0,98.0,98
C,annotator_084,496,"name[The Vaults], eatType[restaurant], food[French], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",tnt1,The Vaults is a moderately priced french restaurant near Raja Indian Cuisine in riverside. It is not kid friendly.,100.0,ok,0.746,label mismatch worker: fine score=100.0,95.0,95
C,annotator_084,585,"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",sheff1,The Wrestlers is a moderately priced Italian restaurant near Raja Indian Cuisine in the riverside area and is not kid friendly.,90.0,added,0.746,label mismatch worker: fine score=90.0,100.0,100
C,annotator_084,585,"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",slug,The Wrestlers is a moderately priced Italian restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.,80.0,missing,0.746,label mismatch worker: fine score=80.0,100.0,100
C,annotator_084,585,"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",tnt2,The Wrestlers is a moderately priced italian restaurant near Raja Indian Cuisine in riverside. It is not kid friendly.,100.0,added,0.746,label mismatch worker: fine score=100.0,82.5,"95,70"
C,annotator_084,585,"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",tr2,The Wrestlers Italian restaurant near Raja Indian Cuisine in the riverside has a price range of moderate and is not family-friendly.,90.0,added,0.746,label mismatch worker: fine score=90.0,80.0,"90,70"
C,annotator_084,585,"name[The Wrestlers], eatType[restaurant], food[Italian], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]",zhaw2,Near Raja Indian Cuisine is a restaurant called The Wrestlers that serves Italian food at a moderate price range. It is not kid friendly.,90.0,missing,0.746,label mismatch worker: fine score=90.0,70.0,"80,60"
C,annotator_084,628,"name[Zizzi], eatType[pub], customer rating[average], near[Burger King]",harv,Zizzi is a pub near Burger King with an average customer rating.,100.0,missing,0.746,label mismatch worker: fine score=100.0,100.0,100
